SNYDER_NG,MONAHANS_NG,IRAAN_NG,ODESSA_NG,MONAHANS_NG_2,ODESSA_NG_3,ODESSA_NG_4,SILVER_NG,PALOPINTO_NG,SAVOY_NG,PARIS_NG,GREENVILLE_NG,MOUNTPLEASANT_C,WICHITAFALLS_C,WICHITAFALLS_NG,DENTON_NG,SHERMAN_NG,PARIS_NG_5,SILVER_NG_6,BASTROP_NG,AUSTIN_NG,CHRISTINE_C,PEARSALL_NG,FANNIN_C,SANTAROSA_C,BISHOP_NG,CORPUSCHRISTI_NG,GREGORY_NG,CORPUSCHRISTI_NG_7,GREGORY_NG_8,MISSION_NG,MISSION_NG_9,CORPUSCHRISTI_NG_10,LAREDO_NG,BROWNSVILLE_NG,ALEDO_NG,DALLAS_NG,DALLAS_NG_11,GRAHAM_NG,ARLINGTON_NG,MCKINNEY_NG,MIDLOTHIAN_NG,IRVING_C,LEWSIVILLE_NG,POOLVILLE_NG,GRANBURY_NG,TEMPLE_NG,MCKINNEY_NG_12,GRANBURY_NG_13,DALLAS_NG_14,RIESEL_C,BRIDGEPORT_NG,ENNIS_NG,PALOPINTO_NG_15,SANANTONIO_NG,MARION_NG,LAGRANGE_C,WINCHESTER_NG,ROCKDALE_C,SANANTONIO_NG_16,SEGUIN_NG,ELMENDORF_NG,NURSERY_NG,VICTORIA_NG,POINTCOMFORT_NG,CEDARCREEK_NG,NEWBRAUNFELS_NG,PASADENA_NG,DEERPARK_NG,HOUSTON_NG,MONTBELVIEU_NG,PASADENA_C,CHANNELVIEW_NG,HOUSTON_NG_17,VICTORIA_NG_18,BAYTOWN_NG,FREEPORT_NG,ALVIN_NG,HOUSTON_NG_20,LAPORTE_NG,PASADENA_NG_21,HOUSTON_NG_22,HOUSTON_NG_23,WILLIS_NG,SHIRO_NG,BRYAN_NG,HOUSTON_NG_24,BAYTOWN_NG_25,WHARTON_NG,NEWGULF_NG,THOMPSONS_NG,CHANNELVIEW_NG_26,LAPORTE_NG_27,FREEPORT_NG_28,SHIRO_NG_29,FAIRFIELD_NG,JEWETT_C,FAIRFIELD_C,TRINIDAD_C,MTENTERPRISE_NG,FRANKLIN_C,BREMOND_C,JACKSONVILLE_C
2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,1.94985,1.94985,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,1.94985,2.233045998,1.94985,1.94985,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,1.94985,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,1.94985,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,1.94985,2.233045998,1.94985,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,1.94985,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,2.233045998,1.94985,1.94985,1.94985,2.233045998,1.94985,1.94985,1.94985
2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,1.94985,1.94985,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,1.94985,2.288371828,1.94985,1.94985,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,1.94985,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,1.94985,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,1.94985,2.288371828,1.94985,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,1.94985,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,2.288371828,1.94985,1.94985,1.94985,2.288371828,1.94985,1.94985,1.94985
2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,1.94985,1.94985,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,1.94985,2.177720167,1.94985,1.94985,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,1.94985,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,1.94985,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,1.94985,2.177720167,1.94985,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,1.94985,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,2.177720167,1.94985,1.94985,1.94985,2.177720167,1.94985,1.94985,1.94985
2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,1.94985,1.94985,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,1.94985,2.399023488,1.94985,1.94985,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,1.94985,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,1.94985,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,1.94985,2.399023488,1.94985,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,1.94985,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,2.399023488,1.94985,1.94985,1.94985,2.399023488,1.94985,1.94985,1.94985
2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,1.94985,1.94985,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,1.94985,2.440517861,1.94985,1.94985,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,1.94985,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,1.94985,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,1.94985,2.440517861,1.94985,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,1.94985,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,2.440517861,1.94985,1.94985,1.94985,2.440517861,1.94985,1.94985,1.94985
2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,2.412854945,1.94985,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,2.412854945,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,1.94985,1.94985,2.412854945,1.94985,1.94985,1.94985
2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,1.94985,1.94985,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,1.94985,2.371360573,1.94985,1.94985,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,1.94985,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,1.94985,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,1.94985,2.371360573,1.94985,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,1.94985,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,2.371360573,1.94985,1.94985,1.94985,2.371360573,1.94985,1.94985,1.94985
2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,1.94985,1.94985,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,1.94985,2.38519203,1.94985,1.94985,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,1.94985,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,1.94985,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,1.94985,2.38519203,1.94985,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,1.94985,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,2.38519203,1.94985,1.94985,1.94985,2.38519203,1.94985,1.94985,1.94985
2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,2.412854945,1.94985,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,2.412854945,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,2.412854945,1.94985,1.94985,1.94985,2.412854945,1.94985,1.94985,1.94985
2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,1.94985,1.94985,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,1.94985,2.357529115,1.94985,1.94985,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,1.94985,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,1.94985,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,1.94985,2.357529115,1.94985,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,1.94985,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,2.357529115,1.94985,1.94985,1.94985,2.357529115,1.94985,1.94985,1.94985
2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,1.94985,1.94985,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,1.94985,2.468180776,1.94985,1.94985,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,1.94985,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,1.94985,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,1.94985,2.468180776,1.94985,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,1.94985,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,2.468180776,1.94985,1.94985,1.94985,2.468180776,1.94985,1.94985,1.94985
2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,1.94985,1.94985,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,1.94985,2.592663893,1.94985,1.94985,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,1.94985,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,1.94985,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,1.94985,2.592663893,1.94985,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,1.94985,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,2.592663893,1.94985,1.94985,1.94985,2.592663893,1.94985,1.94985,1.94985
2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,1.94985,1.94985,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,1.94985,2.537338063,1.94985,1.94985,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,1.94985,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,1.94985,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,1.94985,2.537338063,1.94985,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,1.94985,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,2.537338063,1.94985,1.94985,1.94985,2.537338063,1.94985,1.94985,1.94985
2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,1.94985,1.94985,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,1.94985,2.495843691,1.94985,1.94985,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,1.94985,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,1.94985,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,1.94985,2.495843691,1.94985,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,1.94985,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,2.495843691,1.94985,1.94985,1.94985,2.495843691,1.94985,1.94985,1.94985
2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,1.94985,1.94985,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,1.94985,2.316034743,1.94985,1.94985,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,1.94985,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,1.94985,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,1.94985,2.316034743,1.94985,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,1.94985,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,2.316034743,1.94985,1.94985,1.94985,2.316034743,1.94985,1.94985,1.94985
2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,1.94985,1.94985,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,1.94985,2.352918629,1.94985,1.94985,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,1.94985,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,1.94985,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,1.94985,2.352918629,1.94985,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,1.94985,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,2.352918629,1.94985,1.94985,1.94985,2.352918629,1.94985,1.94985,1.94985
2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,1.94985,1.94985,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,1.94985,2.279150856,1.94985,1.94985,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,1.94985,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,1.94985,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,1.94985,2.279150856,1.94985,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,1.94985,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,2.279150856,1.94985,1.94985,1.94985,2.279150856,1.94985,1.94985,1.94985
2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,1.94985,1.94985,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,1.94985,2.426686403,1.94985,1.94985,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,1.94985,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,1.94985,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,1.94985,2.426686403,1.94985,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,1.94985,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,2.426686403,1.94985,1.94985,1.94985,2.426686403,1.94985,1.94985,1.94985
